,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster
8561,3.229304,0.545455,190.2,0.0,190.2,0.0,0.666667,0.0,0.583333,0.0,0,8,4494.449450364621,295.937124,864.2065423050828,0.0,12,0
8562,49.032869,1.0,360.96,0.0,360.96,0.0,1.0,0.0,0.875,0.0,0,8,4494.449450364621,321.694432,864.2065423050828,0.285714,8,1
8563,258.541401,1.0,2260.29,2088.59,171.7,0.0,0.916667,0.75,0.416667,0.0,0,18,4494.449450364621,1268.746941,864.2065423050828,0.6,12,1
8564,575.662861,0.545455,0.0,0.0,0.0,3628.692831,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,4582.535303,864.2065423050828,0.5,12,0
8565,19.125876,0.090909,275.86,171.98,103.88,366.686248,0.083333,0.083333,0.083333,0.083333,2,9,4494.449450364621,0.0,864.2065423050828,0.0,12,0
8566,7.169078,0.181818,118.2,0.0,118.2,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,889.040469,864.2065423050828,0.0,12,0
8567,2199.65234,1.0,0.0,0.0,0.0,2476.783665,0.0,0.0,0.0,0.428571,8,0,4494.449450364621,275.699225,864.2065423050828,0.0,7,3
8568,0.919387,0.181818,251.5,251.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,4494.449450364621,712.364811,864.2065423050828,0.0,12,0
8569,1050.524091,0.875,0.0,0.0,0.0,1412.242287,0.0,0.0,0.0,0.125,1,0,4494.449450364621,1270.512009,864.2065423050828,0.0,8,0
8570,134.142415,0.909091,1729.67,1729.67,0.0,0.0,0.666667,0.666667,0.0,0.0,0,11,4494.449450364621,1735.980519,864.2065423050828,0.333333,12,1
8571,34.223151,1.0,108.0,0.0,108.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,68.331764,864.2065423050828,0.0,12,1
8572,28.838076,1.0,484.68,0.0,484.68,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,485.036484,864.2065423050828,0.166667,12,1
8573,52.666422,1.0,150.3,0.0,150.3,0.0,1.0,0.0,0.833333,0.0,0,6,4494.449450364621,54.722514,864.2065423050828,0.0,6,1
8574,212.244875,0.909091,0.0,0.0,0.0,1503.182148,0.0,0.0,0.0,0.25,3,0,4494.449450364621,3143.206742,864.2065423050828,0.333333,12,0
8575,1231.092907,1.0,250.0,250.0,0.0,782.610563,0.083333,0.083333,0.0,0.25,5,1,4494.449450364621,1116.543176,864.2065423050828,0.0,12,0
8576,9.630478,1.0,257.49,0.0,257.49,0.0,1.0,0.0,1.0,0.0,0,14,4494.449450364621,251.907165,864.2065423050828,0.7,12,1
8577,1168.345069,1.0,0.0,0.0,0.0,96.091248,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,255.224549,864.2065423050828,0.0,12,0
8578,38.68635,0.363636,0.0,0.0,0.0,426.435424,0.0,0.0,0.0,0.090909,1,0,4494.449450364621,1773.465607,864.2065423050828,0.5,11,0
8579,460.081479,0.833333,649.5,0.0,649.5,793.822988,0.833333,0.0,0.833333,0.666667,6,6,4494.449450364621,625.116471,864.2065423050828,0.25,6,1
8580,13.027653,0.272727,0.0,0.0,0.0,411.480832,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,421.803076,864.2065423050828,0.0,12,0
8581,417.444057,0.666667,0.0,0.0,0.0,708.715173,0.0,0.0,0.0,0.333333,7,0,4494.449450364621,27.397306,864.2065423050828,0.0,6,0
8582,1889.128442,0.909091,0.0,0.0,0.0,2994.518885,0.0,0.0,0.0,0.363636,12,0,4494.449450364621,7744.256948,864.2065423050828,0.0,11,3
8583,1029.111236,0.909091,0.0,0.0,0.0,1097.380897,0.0,0.0,0.0,0.166667,4,0,4494.449450364621,0.0,864.2065423050828,0.0,12,0
8584,4696.525962,0.875,604.33,435.0,169.33,6400.248453,0.5,0.375,0.125,0.375,7,5,4494.449450364621,840.965985,864.2065423050828,0.0,8,3
8585,1034.026449,1.0,93.34,0.0,93.34,432.159364,0.25,0.0,0.25,0.083333,1,4,4494.449450364621,294.925221,864.2065423050828,0.0,12,0
8586,1243.254633,1.0,0.0,0.0,0.0,1428.440429,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,562.362623,864.2065423050828,0.0,12,0
8587,31.560931,0.545455,300.0,0.0,300.0,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,588.763068,864.2065423050828,1.0,12,1
8588,130.041299,1.0,581.28,0.0,581.28,342.397949,1.0,0.0,0.875,0.125,1,8,4494.449450364621,498.524607,864.2065423050828,0.5,8,1
8589,1283.337407,1.0,1022.41,171.6,850.81,1158.035224,0.875,0.125,0.75,0.25,5,16,4494.449450364621,846.998942,864.2065423050828,0.0,8,1
8590,1843.191023,1.0,1446.48,0.0,1446.48,1450.172456,1.0,0.0,1.0,0.083333,1,48,4494.449450364621,945.67939,864.2065423050828,0.0,12,1
8591,896.563274,0.818182,511.0,0.0,511.0,1084.460175,0.5,0.0,0.416667,0.166667,3,6,4494.449450364621,1330.67108,864.2065423050828,0.0,12,0
8592,1130.827049,0.909091,0.0,0.0,0.0,1727.256593,0.0,0.0,0.0,0.272727,7,0,4494.449450364621,1897.193158,864.2065423050828,0.090909,11,0
8593,16.887571,0.363636,1083.0,1083.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,4494.449450364621,3905.430817,864.2065423050828,0.0,12,0
8594,5.529633,0.181818,45.0,0.0,45.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4494.449450364621,515.842674,864.2065423050828,0.5,12,0
8595,655.786755,1.0,387.68,0.0,387.68,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,1110.023792,864.2065423050828,0.0,12,0
8596,37.123618,0.857143,84.24,0.0,84.24,0.0,0.857143,0.0,0.714286,0.0,0,6,4494.449450364621,0.0,864.2065423050828,0.0,7,1
8597,2601.463574,1.0,0.0,0.0,0.0,528.119509,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,1317.570981,864.2065423050828,0.0,12,0
8598,819.462711,0.818182,0.0,0.0,0.0,1131.611986,0.0,0.0,0.0,0.25,6,0,4494.449450364621,432.036408,864.2065423050828,0.0,12,0
8599,414.631529,1.0,0.0,0.0,0.0,739.862664,0.0,0.0,0.0,0.583333,13,0,4494.449450364621,799.824822,864.2065423050828,0.166667,12,3
8600,20.996733,0.909091,295.92,0.0,295.92,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,276.213902,864.2065423050828,0.636364,12,1
8601,112.390812,1.0,269.9,49.9,220.0,0.0,0.666667,0.083333,0.666667,0.0,0,9,4494.449450364621,204.160043,864.2065423050828,0.0,12,1
8602,997.496745,1.0,1629.83,1629.83,0.0,276.760257,0.583333,0.583333,0.0,0.25,5,21,4494.449450364621,890.611754,864.2065423050828,0.0,12,0
8603,32.182264,1.0,208.61,0.0,208.61,0.0,1.0,0.0,1.0,0.0,0,15,4494.449450364621,146.936578,864.2065423050828,0.181818,12,1
8604,19.303362,0.818182,150.24,0.0,150.24,0.0,0.666667,0.0,0.666667,0.0,0,8,4494.449450364621,192.431598,864.2065423050828,0.7,12,1
8605,2.892853,0.181818,52.68,0.0,52.68,0.0,0.166667,0.0,0.166667,0.0,0,2,4494.449450364621,290.072441,864.2065423050828,1.0,12,0
8606,45.069167,1.0,218.28,0.0,218.28,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,203.222849,864.2065423050828,0.0,12,1
8607,4.390888,0.272727,0.0,0.0,0.0,19.35123,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,95.983734,864.2065423050828,0.0,12,0
8608,21.739563,0.727273,255.6,0.0,255.6,0.0,0.666667,0.0,0.666667,0.0,0,8,4494.449450364621,400.463395,864.2065423050828,0.75,12,1
8609,398.453246,1.0,0.0,0.0,0.0,647.778706,0.0,0.0,0.0,0.857143,10,0,4494.449450364621,323.875395,864.2065423050828,0.0,7,3
8610,469.319087,0.818182,383.81,0.0,383.81,870.533909,0.583333,0.0,0.5,0.333333,6,14,4494.449450364621,57.924613,864.2065423050828,0.0,12,0
8611,42.577756,0.909091,4061.96,4061.96,0.0,0.0,0.916667,0.916667,0.0,0.0,0,35,4494.449450364621,3716.880684,864.2065423050828,0.75,12,1
8612,1.307969,0.272727,0.0,0.0,0.0,296.676377,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,1238.145022,864.2065423050828,1.0,12,0
8613,110.913143,1.0,2339.3,2098.46,240.84,252.018346,0.666667,0.666667,0.5,0.166667,5,34,4494.449450364621,1275.716405,864.2065423050828,0.285714,12,1
8614,1182.080141,1.0,266.68,0.0,266.68,848.848179,0.666667,0.0,0.666667,0.083333,6,8,4494.449450364621,119.861878,864.2065423050828,0.0,12,1
8615,85.900738,1.0,0.0,0.0,0.0,278.348105,0.0,0.0,0.0,0.25,3,0,4494.449450364621,193.747321,864.2065423050828,0.0,12,0
8616,1812.30897,1.0,219.8,219.8,0.0,1732.099796,0.083333,0.083333,0.0,0.333333,5,2,4494.449450364621,463.885403,864.2065423050828,0.0,12,0
8617,356.52371,1.0,1819.0,749.9,1069.1,0.0,0.833333,0.333333,0.75,0.0,0,27,4494.449450364621,1402.326881,864.2065423050828,0.0,12,1
8618,272.310015,1.0,575.3,220.34,354.96,0.0,1.0,0.083333,1.0,0.0,0,14,4494.449450364621,354.086664,864.2065423050828,0.0,12,1
8619,7.696813,0.090909,111.3,111.3,0.0,101.656544,0.083333,0.083333,0.0,0.083333,1,2,4494.449450364621,0.0,864.2065423050828,0.0,12,0
8620,6.747965,0.545455,277.44,0.0,277.44,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,263.591465,864.2065423050828,0.363636,12,1
8621,13.44199,0.454545,56.51,0.0,56.51,0.0,0.25,0.0,0.25,0.0,0,3,4494.449450364621,190.431651,864.2065423050828,0.166667,12,0
8622,0.065402,0.090909,69.0,0.0,69.0,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,506.68867,864.2065423050828,0.0,12,0
8623,70.954998,0.818182,616.67,0.0,616.67,0.0,0.583333,0.0,0.5,0.0,0,7,4494.449450364621,688.541249,864.2065423050828,0.0,12,0
8624,1012.08968,1.0,312.48,0.0,312.48,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,325.606238,864.2065423050828,0.0,12,1
8625,1107.848228,1.0,0.0,0.0,0.0,318.884066,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,400.316615,864.2065423050828,0.0,12,0
8626,1528.122917,1.0,0.0,0.0,0.0,2426.656054,0.0,0.0,0.0,0.5,19,0,4494.449450364621,2039.574349,864.2065423050828,0.0,12,3
8627,342.361553,1.0,258.5,83.48,175.02,225.819508,0.666667,0.166667,0.5,0.083333,3,10,4494.449450364621,686.449219,864.2065423050828,0.083333,12,1
8628,79.03891,0.363636,750.0,0.0,750.0,0.0,0.25,0.0,0.25,0.0,0,3,4494.449450364621,2445.816802,864.2065423050828,1.0,12,0
8629,115.61103,1.0,379.32,0.0,379.32,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,281.152056,864.2065423050828,0.0,12,1
8630,221.29129,1.0,1429.54,653.82,775.72,0.0,0.916667,0.5,0.666667,0.0,0,24,4494.449450364621,1277.898622,864.2065423050828,0.375,12,1
8631,553.901465,1.0,458.76,0.0,458.76,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,157.770746,864.2065423050828,0.0,12,1
8632,70.162707,0.636364,599.0,0.0,599.0,0.0,0.5,0.0,0.416667,0.0,0,6,4494.449450364621,1007.348156,864.2065423050828,1.0,12,1
8633,942.329974,1.0,450.0,450.0,0.0,722.690339,0.166667,0.166667,0.0,0.166667,2,3,4494.449450364621,281.028562,864.2065423050828,0.0,6,0
8634,683.188651,1.0,85.0,85.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,447.237766,864.2065423050828,0.0,12,0
8635,4.107485,0.181818,52.5,0.0,52.5,0.0,0.166667,0.0,0.083333,0.0,0,2,4494.449450364621,82.529481,864.2065423050828,0.0,12,0
8636,17.413459,0.818182,264.8,0.0,264.8,0.0,0.833333,0.0,0.833333,0.0,0,10,4494.449450364621,302.250761,864.2065423050828,0.6,12,1
8637,49.519627,0.545455,210.0,210.0,0.0,446.514417,0.083333,0.083333,0.0,0.083333,1,1,4494.449450364621,885.24483,864.2065423050828,0.0,12,0
8638,7.367128,0.555556,479.71,479.71,0.0,95.299613,0.333333,0.333333,0.0,0.222222,2,12,4494.449450364621,1190.03983,864.2065423050828,1.0,9,0
8639,1040.030221,1.0,0.0,0.0,0.0,1390.64829,0.0,0.0,0.0,0.545455,18,0,4494.449450364621,290.12962,864.2065423050828,0.0,11,3
8640,35.966227,0.909091,216.12,0.0,216.12,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,150.069276,864.2065423050828,0.0,12,1
8641,10.286805,0.363636,60.0,0.0,60.0,0.0,0.25,0.0,0.25,0.0,0,3,4494.449450364621,194.460801,864.2065423050828,0.25,12,0
8642,23.506407,0.181818,256.69,256.69,0.0,0.0,0.083333,0.083333,0.0,0.0,0,5,4494.449450364621,1386.758471,864.2065423050828,0.0,12,0
8643,100.477642,1.0,1560.0,0.0,1560.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,1480.011123,864.2065423050828,1.0,12,1
8644,21.718289,1.0,182.27,0.0,182.27,0.0,0.916667,0.0,0.833333,0.0,0,11,4494.449450364621,176.130076,864.2065423050828,0.375,12,1
8645,2279.831751,1.0,0.0,0.0,0.0,404.329848,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,443.514543,864.2065423050828,0.0,12,0
8646,474.451835,0.545455,0.0,0.0,0.0,1016.333944,0.0,0.0,0.0,0.25,8,0,4494.449450364621,414.218007,864.2065423050828,0.0,12,0
8647,0.006651,0.142857,0.0,0.0,0.0,164.137866,0.0,0.0,0.0,0.142857,1,0,4494.449450364621,5.070726,864.2065423050828,0.0,7,0
8648,293.351517,1.0,0.0,0.0,0.0,247.986362,0.0,0.0,0.0,0.083333,3,0,4494.449450364621,533.754035,864.2065423050828,0.083333,12,0
8649,543.219992,0.833333,0.0,0.0,0.0,1497.188933,0.0,0.0,0.0,0.833333,8,0,4494.449450364621,407.343532,864.2065423050828,0.25,6,3
8650,251.281423,1.0,1873.56,0.0,1873.56,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,1599.510802,864.2065423050828,0.416667,12,1
8651,2069.451252,1.0,0.0,0.0,0.0,2849.085564,0.0,0.0,0.0,0.666667,14,0,4494.449450364621,199.137135,864.2065423050828,0.0,6,3
8652,267.401555,1.0,156.6,0.0,156.6,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,157.691576,864.2065423050828,0.0,12,1
8653,587.625834,0.727273,0.0,0.0,0.0,1056.036609,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,1209.43408,864.2065423050828,0.0,12,0
8654,59.714532,0.909091,305.84,0.0,305.84,0.0,0.833333,0.0,0.833333,0.0,0,10,4494.449450364621,345.566925,864.2065423050828,0.636364,12,1
8655,154.416929,1.0,483.27,483.27,0.0,108.462594,0.416667,0.416667,0.0,0.166667,2,7,4494.449450364621,266.232394,864.2065423050828,0.0,12,0
8656,25.615441,0.545455,146.5,146.5,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,4494.449450364621,287.288012,864.2065423050828,0.0,12,0
8657,272.833329,1.0,526.04,0.0,526.04,0.0,1.0,0.0,1.0,0.0,0,28,4494.449450364621,112.964455,864.2065423050828,0.0,12,1
8658,444.841702,1.0,218.59,218.59,0.0,0.0,0.083333,0.083333,0.0,0.0,0,4,4494.449450364621,223.771445,864.2065423050828,0.0,12,0
8659,945.802599,1.0,540.0,0.0,540.0,912.094948,1.0,0.0,0.875,0.125,4,15,4494.449450364621,365.497356,864.2065423050828,0.0,8,1
8660,848.44901,0.7,0.0,0.0,0.0,1371.216719,0.0,0.0,0.0,0.1,1,0,4494.449450364621,265.306179,864.2065423050828,0.0,10,0
8661,327.508171,0.875,2477.68,1419.31,1058.37,0.0,0.875,0.875,0.75,0.0,0,42,4494.449450364621,1724.519418,864.2065423050828,0.833333,8,1
8662,599.909949,1.0,4947.32,3149.59,1797.73,0.0,1.0,1.0,0.916667,0.0,0,73,4494.449450364621,5024.430008,864.2065423050828,0.083333,12,2
8663,1016.826034,0.833333,0.0,0.0,0.0,1364.852957,0.0,0.0,0.0,0.333333,5,0,4494.449450364621,139.841142,864.2065423050828,0.0,6,0
8664,59.695937,1.0,370.56,0.0,370.56,0.0,1.0,0.0,1.0,0.0,0,19,4494.449450364621,290.863599,864.2065423050828,0.166667,12,1
8665,1112.915657,1.0,13.0,13.0,0.0,256.944059,0.083333,0.083333,0.0,0.25,5,1,4494.449450364621,396.056561,864.2065423050828,0.0,12,0
8666,21.933648,1.0,113.0,0.0,113.0,0.0,0.833333,0.0,0.833333,0.0,0,10,4494.449450364621,101.831302,864.2065423050828,0.083333,12,1
8667,79.861604,1.0,427.36,0.0,427.36,0.0,0.833333,0.0,0.833333,0.0,0,10,4494.449450364621,410.368448,864.2065423050828,0.166667,12,1
8668,471.274037,1.0,49.85,49.85,0.0,458.153085,0.083333,0.083333,0.0,0.083333,1,2,4494.449450364621,129.45468,864.2065423050828,0.0,12,0
8669,131.936915,0.888889,1233.28,0.0,1233.28,0.0,0.888889,0.0,0.777778,0.0,0,12,4494.449450364621,732.737299,864.2065423050828,0.333333,9,1
8670,115.327148,0.363636,1042.4,1042.4,0.0,0.0,0.25,0.25,0.0,0.0,0,4,4494.449450364621,1918.062101,864.2065423050828,0.25,12,0
8671,23.223559,0.181818,387.32,159.0,228.32,0.0,0.166667,0.083333,0.083333,0.0,0,6,4494.449450364621,86.332384,864.2065423050828,0.0,12,0
8672,1904.376436,1.0,0.0,0.0,0.0,2185.071381,0.0,0.0,0.0,0.375,3,0,4494.449450364621,980.969819,864.2065423050828,0.0,8,0
8673,39.564588,0.363636,359.24,0.0,359.24,0.0,0.333333,0.0,0.333333,0.0,0,4,4494.449450364621,992.647976,864.2065423050828,1.0,12,0
8674,7.581335,0.363636,94.12,0.0,94.12,0.0,0.333333,0.0,0.333333,0.0,0,4,4494.449450364621,270.381019,864.2065423050828,1.0,12,0
8675,1199.66533,1.0,0.0,0.0,0.0,366.121216,0.0,0.0,0.0,0.090909,2,0,4494.449450364621,552.261569,864.2065423050828,0.0,11,0
8676,1116.44317,1.0,0.0,0.0,0.0,18.904244,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,264.159577,864.2065423050828,0.0,12,0
8677,0.648074,0.272727,258.0,0.0,258.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,320.135581,864.2065423050828,0.2,12,1
8678,2486.283073,0.833333,0.0,0.0,0.0,4043.400571,0.0,0.0,0.0,0.5,6,0,4494.449450364621,394.549489,864.2065423050828,0.0,6,3
8679,1031.037548,1.0,0.0,0.0,0.0,1117.043527,0.0,0.0,0.0,0.181818,8,0,4494.449450364621,157.740697,864.2065423050828,0.0,11,0
8680,1314.832328,0.909091,0.0,0.0,0.0,1430.220725,0.0,0.0,0.0,0.166667,4,0,4494.449450364621,277.83717,864.2065423050828,0.0,12,0
8681,18.516899,1.0,260.4,0.0,260.4,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,249.469171,864.2065423050828,0.75,12,1
8682,459.036183,1.0,755.0,185.0,570.0,0.0,1.0,0.083333,1.0,0.0,0,13,4494.449450364621,181.336934,864.2065423050828,0.0,12,1
8683,91.669477,0.363636,824.5,737.3,87.2,0.0,0.333333,0.083333,0.25,0.0,0,9,4494.449450364621,175.478647,864.2065423050828,1.0,12,0
8684,1929.555023,1.0,621.11,621.11,0.0,6691.286753,0.333333,0.333333,0.0,0.666667,29,5,4494.449450364621,2406.905963,864.2065423050828,0.0,12,3
8685,1189.934589,0.818182,0.0,0.0,0.0,2271.460329,0.0,0.0,0.0,0.272727,6,0,4494.449450364621,2423.466368,864.2065423050828,0.111111,11,0
8686,45.972648,1.0,0.0,0.0,0.0,90.651341,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,120.805392,864.2065423050828,0.125,12,0
8687,1.155609,0.181818,117.68,0.0,117.68,0.0,0.25,0.0,0.25,0.0,0,4,4494.449450364621,405.194961,864.2065423050828,0.75,12,0
8688,2898.484109,1.0,0.0,0.0,0.0,3021.097135,0.0,0.0,0.0,0.272727,5,0,4494.449450364621,230.794237,864.2065423050828,0.0,11,0
8689,368.318662,0.909091,8053.95,8053.95,0.0,0.0,0.833333,0.833333,0.0,0.0,0,46,4494.449450364621,7966.582037,864.2065423050828,0.777778,12,2
8690,458.403218,0.727273,0.0,0.0,0.0,2249.627477,0.0,0.0,0.0,0.272727,6,0,4494.449450364621,2611.270088,864.2065423050828,0.125,11,0
8691,624.049989,0.909091,500.0,500.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,108.048011,864.2065423050828,0.0,12,0
8692,990.92233,0.888889,0.0,0.0,0.0,1134.263273,0.0,0.0,0.0,0.111111,1,0,4494.449450364621,143.682692,864.2065423050828,0.0,9,0
8693,263.63692,0.727273,1350.7,1060.7,290.0,0.0,0.666667,0.5,0.25,0.0,0,17,4494.449450364621,837.745205,864.2065423050828,0.0,12,1
8694,699.712899,1.0,0.0,0.0,0.0,1244.774872,0.0,0.0,0.0,0.166667,31,0,4494.449450364621,1619.875345,864.2065423050828,0.090909,12,3
8695,44.904048,1.0,167.37,0.0,167.37,0.0,1.0,0.0,0.857143,0.0,0,7,4494.449450364621,58.060753,864.2065423050828,0.2,7,1
8696,109.621031,1.0,1060.5,0.0,1060.5,0.0,1.0,0.0,1.0,0.0,0,29,4494.449450364621,890.174668,864.2065423050828,0.583333,12,1
8697,10.65253,0.181818,209.2,0.0,209.2,0.0,0.166667,0.0,0.083333,0.0,0,2,4494.449450364621,0.0,864.2065423050828,0.0,12,0
8698,873.680279,1.0,2397.05,1072.46,1324.59,1657.160669,1.0,0.5,0.916667,0.583333,12,23,4494.449450364621,2028.986135,864.2065423050828,0.083333,12,1
8699,10.268192,0.272727,0.0,0.0,0.0,491.148937,0.0,0.0,0.0,0.25,23,0,4494.449450364621,2117.308744,864.2065423050828,1.0,12,0
8700,1572.332442,0.666667,0.0,0.0,0.0,3230.173371,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,1022.035785,864.2065423050828,0.0,6,0
8701,10.318754,0.625,102.66,0.0,102.66,0.0,0.375,0.0,0.25,0.0,0,3,4494.449450364621,190.431856,864.2065423050828,0.0,8,0
8702,60.816514,0.818182,900.0,0.0,900.0,0.0,0.75,0.0,0.75,0.0,0,9,4494.449450364621,1208.785022,864.2065423050828,0.777778,12,1
8703,68.226894,0.571429,388.5,0.0,388.5,0.0,0.714286,0.0,0.714286,0.0,0,5,4494.449450364621,303.411962,864.2065423050828,0.0,7,0
8704,27.202031,1.0,538.41,0.0,538.41,0.0,1.0,0.0,1.0,0.0,0,15,4494.449450364621,458.430924,864.2065423050828,0.4,12,1
8705,7302.672686,1.0,0.0,0.0,0.0,10762.70776,0.0,0.0,0.0,0.75,19,0,4494.449450364621,3824.308564,864.2065423050828,0.0,12,3
8706,53.918649,1.0,293.4,0.0,293.4,0.0,1.0,0.0,0.916667,0.0,0,12,4494.449450364621,214.720832,864.2065423050828,0.090909,12,1
8707,78.448912,1.0,1875.18,977.85,897.33,0.0,1.0,0.833333,0.916667,0.0,0,78,4494.449450364621,1656.503571,864.2065423050828,1.0,12,1
8708,812.259343,1.0,354.63,280.1,74.53,830.160011,0.25,0.166667,0.083333,0.5,8,3,4494.449450364621,201.90503,864.2065423050828,0.0,12,0
8709,181.275057,0.4,192.23,192.23,0.0,1209.77251,0.3,0.3,0.0,0.3,10,5,4494.449450364621,1088.224155,864.2065423050828,0.0,10,0
8710,18.293628,0.545455,117.65,0.0,117.65,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,186.00215,864.2065423050828,0.2,12,0
8711,64.227433,1.0,419.4,0.0,419.4,0.0,0.75,0.0,0.75,0.0,0,9,4494.449450364621,406.137534,864.2065423050828,0.272727,12,1
8712,133.999971,1.0,1485.0,0.0,1485.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,1353.276771,864.2065423050828,0.909091,12,1
8713,0.422555,0.125,0.0,0.0,0.0,104.437928,0.0,0.0,0.0,0.125,1,0,4494.449450364621,887.984715,864.2065423050828,0.0,8,0
8714,113.563652,1.0,729.6,0.0,729.6,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,596.539738,864.2065423050828,0.545455,12,1
8715,9.074142,0.888889,555.66,0.0,555.66,0.0,1.0,0.0,0.888889,0.0,0,9,4494.449450364621,547.194469,864.2065423050828,0.0,9,1
8716,477.847191,1.0,1006.0,942.12,63.88,0.0,0.833333,0.75,0.166667,0.0,0,24,4494.449450364621,561.212055,864.2065423050828,0.0,12,1
8717,220.943665,1.0,1833.34,0.0,1833.34,0.0,0.916667,0.0,0.916667,0.0,0,11,4494.449450364621,1652.755379,864.2065423050828,0.818182,12,1
8718,18.885677,0.375,57.0,57.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,4494.449450364621,0.0,864.2065423050828,0.0,8,0
8719,165.240633,0.181818,0.0,0.0,0.0,1088.751325,0.0,0.0,0.0,0.166667,4,0,4494.449450364621,0.0,864.2065423050828,0.0,12,0
8720,2718.796217,1.0,428.0,0.0,428.0,2712.077107,0.75,0.0,0.666667,0.083333,1,9,4494.449450364621,962.94577,864.2065423050828,0.0,12,1
8721,4.843351,0.090909,368.28,0.0,368.28,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,935.500113,864.2065423050828,0.0,12,1
8722,1056.267818,0.909091,0.0,0.0,0.0,1450.812947,0.0,0.0,0.0,0.166667,8,0,4494.449450364621,1909.972695,864.2065423050828,0.111111,12,0
8723,748.264608,0.818182,808.99,808.99,0.0,169.529717,0.090909,0.090909,0.0,0.090909,5,1,4494.449450364621,171.734804,864.2065423050828,0.0,11,0
8724,3002.791004,1.0,2463.0,2463.0,0.0,797.15895,0.166667,0.166667,0.0,0.166667,3,3,4494.449450364621,431.716492,864.2065423050828,0.0,12,0
8725,1374.266113,1.0,1814.3,1596.8,217.5,0.0,0.666667,0.333333,0.416667,0.0,0,10,4494.449450364621,2668.399516,864.2065423050828,0.0,12,1
8726,1425.003265,1.0,562.42,0.0,562.42,1814.910939,0.75,0.0,0.666667,0.416667,7,19,4494.449450364621,985.544048,864.2065423050828,0.0,12,1
8727,207.561471,0.833333,60.0,0.0,60.0,259.545238,0.833333,0.0,0.833333,0.166667,2,6,4494.449450364621,59.58827,864.2065423050828,0.0,6,1
8728,39.061878,1.0,297.02,0.0,297.02,0.0,0.916667,0.0,0.916667,0.0,0,11,4494.449450364621,297.32915,864.2065423050828,0.0,12,1
8729,2492.463204,1.0,0.0,0.0,0.0,2625.644609,0.0,0.0,0.0,0.25,7,0,4494.449450364621,621.099464,864.2065423050828,0.0,12,0
8730,45.747578,0.363636,0.0,0.0,0.0,201.529984,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,491.502618,864.2065423050828,0.333333,12,0
8731,45.645815,1.0,222.0,0.0,222.0,0.0,1.0,0.0,0.916667,0.0,0,12,4494.449450364621,175.938042,864.2065423050828,0.3,12,1
